[BeGaze]
Converted from:	F:\1. ON ROAD - Track\006 JW\006 JW 20130413 Rested\SMI\006 JW 20130413 - Rested.idf
Date:	08.08.2014 16:12:12
Version:	BeGaze 3.0.178
Sample Rate:	50
Subject:	006 JW 20130413 - Rested
Description:	Run1

Table Header for Saccades:
Event Type	Trial	Number	Start	End	Duration	Start Loc.X	Start Loc.Y	End Loc.X	End Loc.Y	Amplitude	Peak Speed	Peak Speed At	Average Speed	Peak Accel.	Peak Decel.	Average Accel.
Saccade L	1	58	5737339223	5737359201	19978	389.36	386.45	388.36	459.54	1.92	186.73	1.00	95.92	4630.89	-4401.40	3399.68
Saccade L	1	59	5737680052	5737698820	18768	367.86	495.14	358.56	416.07	1.69	203.37	1.00	90.27	4899.84	-4792.17	3516.98
Saccade L	1	60	5738058428	5738079550	21122	356.18	327.51	352.57	330.02	0.21	12.50	1.00	9.83	148.44	-111.82	104.99
Saccade L	1	61	5738578194	5738597834	19640	409.52	363.27	410.91	362.40	0.08	4.55	1.00	4.21	19.36	-19.92	14.45
Saccade L	1	62	5739896319	5739916329	20010	392.36	397.56	377.97	470.60	2.18	190.17	1.00	108.81	4685.56	-4406.01	3366.85
Saccade L	1	63	5740435836	5740515718	79882	373.58	385.25	383.87	311.43	31.94	1346.16	0.00	399.81	3925.61	-18189.28	6817.38
Saccade L	1	64	5742493460	5742513424	19964	389.40	345.87	341.28	457.97	8.74	1429.29	1.00	437.62	35558.94	-7786.45	17020.85
Saccade L	1	65	5743052824	5743073182	20358	401.70	400.29	390.21	469.21	2.01	178.51	1.00	98.78	4293.18	-4307.33	3395.21
Saccade L	1	66	5744690970	5744710959	19989	399.48	368.65	399.97	370.12	0.11	7.80	1.00	5.32	87.47	-96.27	75.74
Saccade L	1	67	5745330335	5745350337	20002	401.53	344.81	398.32	346.83	0.14	9.71	1.00	6.96	141.98	-0.91	58.89
Saccade L	1	68	5746129502	5746149320	19818	391.25	369.66	390.94	368.46	0.06	6.28	1.00	2.78	138.94	55.90	91.89
Saccade L	1	69	5748506692	5748526779	20087	356.70	404.53	348.85	403.06	0.15	20.42	1.00	7.35	453.81	-420.42	301.83
Saccade L	1	70	5749585599	5749605474	19875	285.71	378.13	268.33	372.58	0.38	46.63	1.00	19.20	998.07	-1088.41	810.83
Saccade L	1	71	5750165909	5750184837	18928	233.36	347.73	212.56	341.13	0.84	107.49	0.00	44.41	1318.48	-2403.75	1661.84
Saccade L	1	72	5750824222	5750884043	59821	268.16	367.74	282.13	329.52	37.58	1258.56	1.00	628.16	24404.34	-28490.00	25483.00
Saccade L	1	73	5751503463	5751523278	19815	357.70	343.31	376.49	348.97	0.38	50.15	1.00	19.01	1015.72	-1137.58	751.27
Saccade L	1	74	5752382467	5752402288	19821	441.97	365.50	467.80	366.27	0.79	89.06	0.00	39.93	1587.75	-2174.55	1786.42
Saccade L	1	75	5754100508	5754120381	19873	432.33	357.80	405.37	350.07	0.39	71.69	1.00	19.83	1757.60	-1742.72	1172.98
Saccade L	1	76	5754420123	5754440015	19892	389.40	381.03	393.73	442.99	1.69	158.71	1.00	85.00	3887.58	-3947.37	2611.96
Saccade L	1	77	5754919517	5754999390	79873	382.17	381.87	409.59	312.68	75.80	1354.92	0.00	948.95	33872.99	-31834.38	16696.17
Saccade L	1	78	5755518885	5755538869	19984	388.42	358.55	390.07	360.50	0.33	49.26	1.00	16.57	-57.78	-1068.04	406.38
