[BeGaze]
Converted from:	F:\1. ON ROAD - Track\004 CW\004CW 20121202 Rested\SMI\004CW 20121202 - Rested.idf
Date:	08.08.2014 15:52:11
Version:	BeGaze 3.0.178
Sample Rate:	50
Subject:	004CW 20121202 - Rested
Description:	Run1

Table Header for Saccades:
Event Type	Trial	Number	Start	End	Duration	Start Loc.X	Start Loc.Y	End Loc.X	End Loc.Y	Amplitude	Peak Speed	Peak Speed At	Average Speed	Peak Accel.	Peak Decel.	Average Accel.
Saccade L	1	145	6650658105	6650717773	59668	152.41	271.90	407.77	285.03	7.44	241.35	0.66	124.73	5878.29	-5461.30	4140.31
Saccade L	1	146	6652295963	6652316044	20081	372.47	277.47	370.95	276.78	0.07	5.17	1.00	3.29	103.03	57.99	81.99
Saccade L	1	147	6653294846	6653314866	20020	337.69	279.72	336.41	280.99	0.12	7.93	1.00	6.04	51.77	-29.43	31.27
Saccade L	1	148	6654813076	6654833232	20156	381.88	278.90	398.82	268.40	0.43	50.93	1.00	21.17	1161.71	-1115.17	951.50
Saccade L	1	149	6655672332	6655692320	19988	472.66	277.27	473.10	279.62	0.11	6.86	1.00	5.50	61.62	37.69	48.64
Saccade L	1	150	6656331497	6656351747	20250	481.64	360.27	478.68	428.87	2.39	177.03	0.00	117.92	4294.26	-4106.74	3312.68
Saccade L	1	151	6656851856	6656870919	19063	464.58	405.74	460.68	402.19	0.22	13.47	1.00	11.47	43.05	-148.46	71.27
Saccade L	1	152	6657230548	6657390314	159766	444.89	192.63	445.06	319.39	15.74	327.05	1.00	98.50	7834.51	-8084.85	4908.87
Saccade L	1	153	6657490105	6657530093	39988	443.32	324.07	414.51	326.31	5.34	338.61	1.00	133.64	8398.48	-8422.48	8173.32
Saccade L	1	154	6657869773	6657889763	19990	397.77	266.25	379.69	265.96	0.57	66.45	1.00	28.66	1639.80	-981.06	1249.10
Saccade L	1	155	6658249610	6658269430	19820	366.70	281.15	443.14	289.32	1.48	196.41	1.00	74.52	4841.92	-4817.38	3882.19
Saccade L	1	156	6659587911	6659607841	19930	423.64	275.42	383.57	270.10	1.14	112.54	0.00	57.36	2434.98	-2621.25	2510.40
Saccade L	1	157	6660047737	6660067335	19598	440.08	279.26	481.20	280.05	0.58	105.08	1.00	29.47	2579.66	-2592.47	1735.98
Saccade L	1	158	6660506865	6660526723	19858	481.27	344.94	439.76	292.13	1.58	171.62	1.00	79.64	4238.04	-4207.39	3932.91
Saccade L	1	159	6661266037	6661285965	19928	464.60	294.83	541.61	298.26	1.48	196.92	1.00	74.39	4728.38	-4866.75	3764.62
Saccade L	1	160	6662025154	6662085049	59895	587.94	297.73	436.92	461.62	6.26	208.53	0.34	104.54	5165.72	-4544.04	3668.15
Saccade L	1	161	6662704412	6662764327	59915	484.34	449.96	448.17	285.54	5.47	168.77	0.33	91.25	4112.50	-471.36	1426.22
Saccade L	1	162	6663223784	6663263786	40002	439.88	323.82	569.28	257.72	4.32	303.40	1.00	108.04	7555.47	-7400.58	4662.86
Saccade L	1	163	6663783162	6663803158	19996	646.01	278.99	652.56	280.56	0.23	19.52	1.00	11.39	359.39	-131.39	276.24
